JobTitle,Company,StartDate,Duration_yr,JobType
Co-founder and Communications Strategist,Moi Communications,2014/1,0.8716138765,Founder
Producer,OffKilter Studios Inc,2013/1,1.8716138765,Other
Social Media Assistant,re:group,2014/5,0.542846753212,Assistant
Writer,Wall St. Cheat Sheet,2014/6,0.457915246363,Other
Arts and Entertainment Writer,PolicyMic,2014/5,0.542846753212,Other
Contributor,ScreenCraft,2014/2,0.78668236965,Other
Contributor,Frommer's,2013/9,1.20586045184,Other
Sr. Credit Analyst,Rocket Dog Brands LLC,2007/1,7.87709332855,Other
Operations & Technical Support,SecureVideo.com,2013/10,1.12366867102,Other
Marketing and Development Coordinator,Wright State University,2014/3,0.709970040883,Other
Accounting Specialist II,Findly,2012/10,2.12366867102,Other
Desktop Project Lead,Aegis Media,2011/8,3.29353168472,Other
Systems Administrator,"Carat USA, Inc.",1999/11,15.0496960683,Other
Senior Software Developer,Findly,2012/7,2.37572346554,Software Eng
Communication Consultant 2,Central Washington University,2013/11,1.03873716417,Consultant
Account Manager,Findly,2013/3,1.70997004088,Manager
Dance Instructor,Alton Street Dance Studio,2009/9,5.20860017787,Academia
Customer Specialist,Verizon Wireless,2013/10,1.12366867102,Other
HR Analyst,Jamba Juice,2014/1,0.8716138765,Other
Senior Android Developer,Findly,2013/1,1.8716138765,Other
Sr. Engineer,PSC Biotech,2012/5,2.54284675321,Engineer
Sr. Engineer,BioMarin,2012/5,2.54284675321,Engineer
Business Development,EngageClick,2013/1,1.8716138765,Other
Missioner,Trinity Episcopal Cathedral,2013/7,1.37572346554,Other
Academic Advisor,Western Illinois University,2014/8,0.290791958691,Other
Graduate Assistant-Department of African American Studies,Western Illinois University,2013/9,1.20586045184,Assistant
Exhibitor Services Rep,Jacob K. Javits Convention Center of New York,2012/12,1.95654538335,Other
Client Success Manager,Findly,2012/10,2.12366867102,Manager
People Care Consultant,Findly LLC,2013/5,1.54284675321,Consultant
"Specialist, Ad Operations",Facebook,2012/3,2.70997004088,Other
Senior Software Engineer,Findly,2012/12,1.95654538335,Software Eng
"Office Manager, PPG Technician",HOPE Program,2011/10,3.12640839705,Manager
Development Team Lead,Findly,2013/3,1.70997004088,Other
Senior Software Developer,Findly,2012/7,2.37572346554,Software Eng
Public Relations Coordinator,Easter Seals Inc.,2014/5,0.542846753212,Other
Account Executive,Yelp,2013/1,1.8716138765,Other
Senior Online Ad Trafficker,Pandora,2011/2,3.78942209568,Other
Office Manager/Chiropractic Assistant,Rockridge Family Chiropractic,2011/7,3.37846319157,Manager
Operations and Support Administrator,Findly,2013/9,1.20586045184,Other
Marketing Intern,Artiison,2013/6,1.45791524636,Intern
Marketing Coordinator,Ronbow Corporation,2014/8,0.290791958691,Other
Office Manager,3scale,2014/1,0.8716138765,Manager
Publicist,The Luxe PR Group,2013/2,1.78668236965,Other
Transition Assistant,Spectrum Center Schools and Programs,2012/7,2.37572346554,Assistant
Customer Care Associate,Little Passports,2014/8,0.290791958691,Other
Senior Engineer,ARES Corporation,2014/5,0.542846753212,Engineer
Associate Web Producer,IGN Entertainment,2014/11,0.0387371641708,Other
Client Services Consultant,Findly,2012/10,2.12366867102,Consultant
Account Services Consultant,First Advantage,2008/5,6.54558647924,Consultant
Graphic Designer/Illustrator,Findly,2012/10,2.12366867102,Designer
Senior Developer,Findly,2012/10,2.12366867102,Other
Native Plant Nursery Intern,California Native Plant Society,2014/6,0.457915246363,Intern
Habitat Restoration Intern,Friends of Sausal Creek,2013/9,1.20586045184,Intern
Web Applications Engineer,"Allegion, PLC",2014/4,0.625038534034,Engineer
PR Consultant,DStreet,2014/1,0.8716138765,Consultant
Inventory Control Specialist (Business Delivery),Costco Wholesale,2013/4,1.62503853403,Other
Marketing & Communications Associate,ACL Student Benefits Ltd.,2013/9,1.20586045184,Other
qa analyst,Findly,2012/12,1.95654538335,Other
Production Assistant at CS2,AVI-SPL,2013/3,1.70997004088,Assistant
Senior .Net Web Developer,Findly,2009/12,4.95928510938,Other
Business Development,Vosges Haut-Chocolat,2014/9,0.205860451842,Other
Blogger,Adrian James,2014/1,0.8716138765,Other
Operations Administrator,Sunrun,2014/3,0.709970040883,Other
Advocate,"Working Against Violence, Inc.",2013/7,1.37572346554,Other
Community Manager,VaynerMedia,2012/6,2.45791524636,Manager
Classroom Reservations and Academic Course Scheduler,UC Berkeley,2013/8,1.29079195869,Other
Account Manager,Future US,2012/7,2.37572346554,Manager
Configuration & Service,Findly,2013/1,1.8716138765,Other
Programmer Analyst,McKesson,2014/4,0.625038534034,Other
Business Development Manager,Drinker Biddle & Reath LLP / Tritura Information Governance,2014/6,0.457915246363,Manager
•Infrastructure & Networks Manager,Findly,2009/12,4.95928510938,Manager
Principal,WunderCode LLC,2013/12,0.956545383349,Other
Technical Writer,Texas Instruments,2013/1,1.8716138765,Other
Legal Writer,Wolfsdorf Immigration Law Group,2014/6,0.457915246363,Other
Legal Researcher,Self Employed,1988/1,26.8907919587,Research
English Language Teacher,I Can Read (Total Literacy),2014/4,0.625038534034,Other
Business English Language Teacher,Freelance,2014/1,0.8716138765,Other
Project Manager,Transactis,2013/12,0.956545383349,PM
Instocks Sales Team Member,Target,2011/1,3.87435360253,Other
Customer Marketing Coordinator,Clif Bar & Company,2011/11,3.0414768902,Other
Technical Lead,Findly,2013/1,1.8716138765,Other
Volunteer Assistant,Christ House,2014/11,0.0387371641708,Assistant
Customer Support Level 2,Findly,2012/10,2.12366867102,Other
Talent Assistant,42West,2013/5,1.54284675321,Assistant
Graduate Teaching Assistant,University of Northern Colorado,2012/8,2.29079195869,Assistant
Quality Assistant,Valeo,2014/5,0.542846753212,Assistant
Graduate SAP consultant,Auckland Council,2014/7,0.375723465541,Other
Online Trainer,Thomson Reuters,2013/4,1.62503853403,Other
2nd/3rd Grade Teacher,Christopher Elementary,2014/8,0.290791958691,Other
Marketing Coordinator,Razorfish Technology Platforms,2014/7,0.375723465541,Other
Marketing Coordinator,QwikCart®,2014/1,0.8716138765,Other
Project Coordinator,Crown Castle,2014/5,0.542846753212,Other
GMP Coordinator & Project Lead,"Vanton Research Laboratory, LLC",2011/4,3.62777826006,Other
Doctor's Office Assistant,Renal Medical Associates,2013/12,0.956545383349,Assistant
Senior Administrative Assistant,Swift Driving & Traffic Violator School,2008/8,6.29353168472,Assistant
Accounting Manager,Findly,2013/6,1.45791524636,Manager
Legal Assistant,The Joint Industry Board,2013/1,1.8716138765,Assistant
Web Developer Lead,Findly,2012/10,2.12366867102,Other
General Manager,Panda Restaurant Group,2014/3,0.709970040883,Manager
Administrative Liaison,Oakland Fund for the Arts,2014/8,0.290791958691,Other
Procurement Business Advisor,Chevron,2007/1,7.87709332855,Other
Web Developer/Jasper Reports,Findly,2012/10,2.12366867102,Other
Associate Engineer,Genentech,2012/2,2.78942209568,Engineer
IT Data Administrator,"OmniVision Technologies, Inc.",2013/12,0.956545383349,Other
Assistant Operations Manager,Charles David,2013/11,1.03873716417,Manager
Business Analyst,Newmarket International,2013/11,1.03873716417,Other
Pension Benefits Analyst,Towers Watson,2012/4,2.62503853403,Other
Senior Software Tester,Findly,2014/5,0.542846753212,Software Eng
Junior Planner,VM Services,2013/10,1.12366867102,Other
Student Dental Hygienist,Foothill College Dental Hygiene Program,2012/7,2.37572346554,Student
"Dental Assistant, Receptionist, X-ray Technician",Milpitas Dental Center,2010/2,4.78942209568,Assistant
Senior Software Tester,Findly,2014/10,0.12366867102,Software Eng
Test Analyst,Cornerstone OnDemand,2013/1,1.8716138765,Other
New Project Implementation Engineer,Foxconn,2013/6,1.45791524636,Engineer
Content Developer,Findly,2013/1,1.8716138765,Other
Administrative Assistant,Kenneth E. Devore & Associates,2013/1,1.8716138765,Assistant
Graduate Student,University of Nevada Reno,2010/8,4.29353168472,Student
Fiscal Office Specialist,San Mateo County,2014/5,0.542846753212,Other
Medical Student Researcher,Eastern Virginia Medical School,2014/8,0.290791958691,Student
Senior Software Test Analyst,Findly,2014/7,0.375723465541,Software Eng
Software Tester,Findly,2013/3,1.70997004088,Software Eng
Web Designer,Genentech,2012/8,2.29079195869,Designer
A/R and Credit Associate,New York Transit/Will-Rich Shoe Company,2011/11,3.0414768902,Other
Freelance Illustrator,Artist,2014/1,0.8716138765,Other
Administrative Secretary,Spectrum Health,2014/10,0.12366867102,Other
